CODIGO,GRUP,ESTMIN  ,ESTAMAX  ,SALDO   ,PRECOCUSTO ,PREVENDA,UN,CUSTOMED,DESCRICAO
001370,0033,00000600,00000000,00000000,000000953424,00014300,RL,00003652,ARAME FARP.F16 250MT RODEIO                       
001371,0033,00005000,00000000,00006400,000000059982,00000895,KG,00000218,ARAME RECOZIDO (KG)                               
001372,0033,00000600,00000000,00001600,000000054025,00001195,KG,00000286,ARAME GALVANIZADO 14 (KG)                         
001373,0033,00000600,00000000,00000600,000000086540,00001295,KG,00000307,ARAME GALVANIZADO 16 (KG)                         
001374,0033,00000600,00000000,00001000,000000103310,00001560,KG,00000402,ARAME GALVANIZADO 18 (KG)                         
001375,0032,00000300,00000000,00000000,000000226000,00009890,UN,00002260,CAIXA ETERNIT  250LT CIL.C/T                      
001376,0032,00000300,00000000,00000000,000000501060,00011900,UN,00004752,CAIXA ETERNIT  500LT RET.C/T                      
001377,0032,00000300,00000000,00000000,000001002600,00022400,UN,00010313,CAIXA ETERNIT 1000LT RET.C/T                      
001378,0032,00010000,00000000,00000000,000000100647,00001590,UN,00000394,TELHA ETERNIT 4MM 2,44X0,50                       
001379,0032,00001000,00000000,00000300,000000364000,00004990,UN,00001226,TELHA ETERNIT 5MM 2,44X1,10                       
001380,0032,00000300,00000000,00000000,000000046500,00000990,UN,00000000,TAMPA CX. 250LT ETERNIT RED.                      
001381,0032,00000300,00000000,00000000,000000076600,00001290,UN,00000000,TAMPA CX. 500LT ETERNIT RET.                      
001382,0032,00000300,00000000,00000000,000000131470,00002890,UN,00001346,TAMPA CX.1000LT ETERNIT RET.                      
001383,0032,00200000,00000000,00000000,000000000760,00000011,UN,00000007,TIJOLOS 17 X 17                                   
001384,0032,00000000,00000000,00055900,000000004300,00000066,UN,00000043,TIJOLOS 19 X 19                                   
001385,0032,00000000,00000000,00000000,000000002800,00000055,VR,00000027,TIJOLO VAZADO RETO REDONDO                        
001386,0032,00000000,00000000,00000000,000000002505,00000045,VR,00000025,TIJOLO MACI€O                                     
001387,0021,00000000,00000000,00000000,000000056900,00000880,UN,00000115,MONTANA BOTAO                                     
001388,0021,00000000,00000000,00000200,000000118000,00001770,UN,00000115,MONTANA PLACA INTERNA                             
001389,0033,00005000,00000000,00002600,000000198000,00003300,VR,00000997,VERGALHAO 3/8  X 12MT (10,0MM)                    
001390,0032,00001200,00000000,00001900,000000142000,00002290,UN,00000747,TELHA PLASTICA 2,44X0,50                          
001391,0021,00000300,00000000,00000300,000000233184,00003690,UN,00000000,ARMARIO CIPLA ELEGANCE                            
001392,0007,00000300,00000000,00000000,000000046800,00000990,UN,00000000,BALDE CA€AMBA GALVANIZADO N.09                    
001393,0007,00000300,00000000,00000000,000000055000,00001190,UN,00000000,BALDE CA€AMBA GALVANIZADO N.11                    
001394,0007,00000300,00000000,00000000,000000059000,00000890,UN,00000000,BALDE CONICO GALVANIZADO N.12                     
001395,0007,00000300,00000000,00000000,000000065000,00000990,UN,00000000,BALDE CONICO GALVANIZADO N.13                     
001396,0033,00005000,00000000,00004700,000000031836,00000540,MT,00000134,TELA GALIN.F22 1,50MTX2"                          
001397,0033,00003000,00000000,00000500,000000040318,00000620,MT,00000143,TELA PINTEIRO F22 1,00MT X 1"                     
001398,0033,00003000,00000000,00001190,000000050389,00000850,MT,00000229,TELA VIVEIRO F24 1,00X1/2                         
001399,0033,00001200,00000000,00000000,000000020207,00000300,MT,00000124,TELA NYLON  VERDE 1,20MT                          
001400,0017,00000200,00000000,00000000,000000228500,00005900,UN,00000000,CUBA INOX DOUAT 1-140                             
001401,0017,00000600,00000000,008470.3,000000041000,00000890,KG,00000215,CHAPA GALVANIZADA 50CM (2,0KG=MT)                 
001402,0017,00000600,00000000,00000000,000000037900,00000890,KG,00000218,CHAPA GALVANIZADA 60CM (2,4KG=MT)                 
001403,0017,00000600,00000000,003414.4,000000179300,00002890,KG,00000000,CHAPA ALUMINIO 50CM (0,675KG=MT)                  
001404,0012,00000200,00000000,00000000,000000201900,00003090,UN,00001190,FOGAO 2 BOCAS ARAGUAIA                            
001405,0018,00000000,00000000,00000000,000000187300,00002890,UN,00000000,ANTENA TV INT.VHF-UHF-FM A.SANTOS                 
001406,0013,00000600,00000000,00001300,000000045300,00000820,LT,00000199,MASSA PLAST.CARPLAST 400GR CINZA                  
001407,0017,00000600,00000000,00000200,000000058708,00000890,UN,00000177,CORRENTE P/CACHORRO N.1                           
001408,0017,00000600,00000000,00001300,000000042167,00000640,UN,00000115,CORRENTE P/CACHORRO N.3                           
001409,0017,00000600,00000000,00000100,000000023458,00000350,UN,00000109,CORRENTE P/CACHORRO N.5                           
001410,0017,00000600,00000000,00001200,000000021250,00000320,UN,00000097,CORRENTE P/CACHORRO N.7                           
001411,0022,00020000,00000000,00013250,000000003308,00000050,MT,00000011,TUBO CORRUGADO AMAR.5/8                           
001412,0022,00030000,00000000,00004730,000000003480,00000060,MT,00000020,TUBO CORRUGADO AMAR.3/4                           
001413,0012,00000300,00000000,00000000,000000016000,00000240,UN,00000000,CAIXA ISOPOR BALDE GELO PEQUENA                   
001414,0012,00000300,00000000,00000000,000000037000,00000600,UN,00000283,CAIXA ISOPOR  07LT                                
001415,0012,00000300,00000000,00000000,000000056100,00000870,UN,00000490,CAIXA ISOPOR  12LT                                
001416,0012,00000300,00000000,00000400,000000264600,00003990,UN,00000759,CAIXA ISOPOR  28LT                                
001417,0017,00000200,00000000,00000000,000000121200,00002390,UN,00000918,VARAL TETO 0,80MT A€O                             
001418,0017,00000200,00000000,00000300,000000180000,00003590,UN,00000826,VARAL TETO 1,00MT A€O                             
001419,0017,00000200,00000000,00000200,000000267500,00004050,UN,00000904,VARAL SANFON. 1,00MT A€O                          
001420,0013,00000600,00000000,00000900,000000071241,00001090,SC,00000273,SIKA 1   0,900ML                                  
001421,0019,00001000,00000000,00000000,000000019600,00000295,KG,00000000,CARBONATO DE SODIO(BARRILHA)                      
001422,0019,00003000,00000000,00000000,000000007700,00000150,KG,00000076,SULFATO DE ALUMINIO                               
001423,0030,00000600,00000000,00000600,000000102250,00001690,UN,00000292,VALVULA LAVAT.METAL CROMADA                       
001424,0022,00000000,00000000,00001000,000000087620,00001350,UN,00000000,PORCA OLHAL P/PAR.FRAN.PADRAO M16                 
001425,0019,00010000,00000000,006177.5,000000009000,00000135,LT,00000039,CLORO LIQUIDO IMPERIAL                            
001426,0017,00003000,00000000,00000000,000000020400,00000350,MT,00000000,TRILHO CORTINA                                    
001427,0017,00000200,00000000,00000100,000000329500,00007290,UN,00001140,CHAPA FOGAO 3FUROS C/TAMPA                        
001428,0007,00000600,00000000,00000300,000000084000,00001695,UN,00000543,GALAO PLASTICO 10 LTS                             
001429,0007,00000600,00000000,00000500,000000138500,00002795,UN,00000841,GALAO PLASTICO 20 LTS                             
001430,0007,00000600,00000000,00000600,000000112600,00001900,UN,00000480,REGADOR PLASTICO 10LTS                            
001431,0007,00000300,00000000,00000000,000000140000,00002100,UN,00000000,REGADOR GALVANIZADO 10 LTS                        
001432,0007,00000300,00000000,00000000,000000066500,00001050,UN,00000000,REGADOR GALVANIZADO 15 LTS                        
001433,0017,00000600,00000000,00000196,000000141393,00002990,KG,00000600,PREGO 06 X 06                                     
001434,0017,00000600,00000000,000801.1,000000125600,00001890,KG,00000386,PREGO 08 X 08                                     
001435,0017,00000600,00000000,00000776,000000097300,00001590,KG,00000337,PREGO 10 X 10                                     
001436,0017,00001000,00000000,001033.8,000000086700,00001190,KG,00000239,PREGO 12 X 12                                     
001437,0017,00000600,00000000,000864.9,000000070500,00001190,KG,00000237,PREGO 12 X 12 S/CABE€A                            
001438,0017,00000600,00000000,001226.6,000000064800,00001190,KG,00000197,PREGO 13 X 15                                     
001439,0017,00000600,00000000,00000000,000000012000,00001190,KG,00000000,PREGO 13 X 15 S/CABE€A                            
001440,0017,00000600,00000000,00000830,000000064800,00001190,KG,00000168,PREGO 14 X 18                                     
001441,0017,00001200,00000000,00002345,000000050370,00000890,KG,00000202,PREGO 15 X 15                                     
001442,0017,00002000,00000000,001091.4,000000053060,00000790,KG,00000156,PREGO 17 X 21                                     
001443,0017,00002000,00000000,007487.4,000000045875,00000790,KG,00000166,PREGO 17 X 27                                     
001444,0017,00002000,00000000,00003268,000000043735,00000790,KG,00000091,PREGO 18 X 30                                     
001445,0017,00002000,00000000,003053.3,000000050700,00000790,KG,00000156,PREGO 19 X 36                                     
001446,0017,00000600,00000000,00000465,000000056200,00000890,KG,00000159,PREGO 20 X 30                                     
001447,0017,00001000,00000000,001261.4,000000050700,00000890,KG,00000139,PREGO 22 X 42                                     
001448,0017,00001000,00000000,002333.5,000000043735,00000890,KG,00000153,PREGO 22 X 48                                     
001449,0017,00001000,00000000,00002003,000000056786,00001190,KG,00000000,PREGO 23 X 54                                     
001450,0017,00001000,00000000,00000119,000000066200,00001190,KG,00000188,PREGO 24 X 60                                     
001451,0017,00001000,00000000,000882.1,000000071500,00001190,KG,00000189,PREGO 25 X 72                                     
001452,0017,00001000,00000000,00000000,000000065300,00001100,KG,00000231,PREGO TELHA GALVAN.18X27                          
001453,0017,00002000,00000000,002024.9,000000060000,00000860,KG,00000209,GRAMPO CERCA                                      
001454,0019,00000000,00000000,00002200,000000005900,00000115,UN,00000028,PALHA A€O                                         
001455,0008,00000500,00000000,00000000,000000125475,00001990,UN,00000573,FRIGID.TEFLON G.DIAS 20                           
001456,0008,00000500,00000000,00000000,000000141435,00002190,UN,00000000,FRIGID.TEFLON G.DIAS 22                           
001457,0008,00000500,00000000,00000000,000000152355,00002390,UN,00000733,FRIGID.TEFLON G.DIAS 24                           
001458,0021,00000500,00000000,00000000,000000014984,00000290,UN,00000000,SAIDA TANQUINHO 1,10MT VALEPLAST                  
001459,0016,00000000,00000000,00000700,000000033791,00000550,UN,00000000,LIMA MOTO SERRA 7 32X8~                           
001460,0007,00000000,00000000,00000400,000000181200,00002790,UN,00000000,ASSADEIRA OVAL 2500L NADIR                        
001461,0022,00000000,00000000,00000200,000000145167,00002190,UN,00000000,MULTIMETRO DIGITAL GUEPAR                         
001462,0020,00000000,00000000,00000000,000000269000,00004690,UN,00000000,EDREDON PARATY SOLTEIRO                           
001463,0020,00000000,00000000,00000000,000000314170,00004800,UN,00001390,LEN€OL ESTEVES CASAL 04P€S 220X200 C/ELAST        
001464,0020,00000000,00000000,00000000,000000102030,00001590,UN,00000000,FORRO ESTEVES SOLT. C/ELAST.                      
001465,0023,00002400,00000000,00000200,000000008659,00000120,UN,00000035,TRINCHA TIGRE 1/2"                                
001466,0023,00002400,00000000,00000000,000000009075,00000160,UN,00000043,TRINCHA TIGRE 3/4"                                
001467,0023,00002400,00000000,00000100,000000012709,00000200,UN,00000054,TRINCHA TIGRE 1"                                  
001468,0023,00002400,00000000,00000000,000000016967,00000265,UN,00000068,TRINCHA TIGRE 11/2                                
001469,0023,00001200,00000000,00000000,000000021650,00000340,UN,00000090,TRINCHA TIGRE 2"                                  
001470,0023,00001200,00000000,00000000,000000027450,00000440,UN,00000116,TRINCHA TIGRE 21/2                                
001471,0023,00002400,00000000,00000000,000000041634,00000570,UN,00000159,TRINCHA TIGRE 3"                                  
001472,0023,00001200,00000000,00000000,000000035800,00000795,UN,00000244,TRINCHA TIGRE 4"                                  
001473,0023,00001200,00000000,00000000,000000084800,00001280,UN,00000325,BROXA RED.NYLON TIGRE(1275)                       
001474,0023,00002000,00000000,00000000,000000025500,00000495,UN,00000146,BROXA RED.SISAL                                   
001475,0023,00001200,00000000,00000000,000000019700,00000395,UN,00000168,BROXA RETANG.TIGRE(1199)                          
001476,0016,00000600,00000000,00001000,000000017241,00000300,UN,00000150,ESPATULA A€O C/PVC 08                             
001477,0016,00000600,00000000,00001000,000000017900,00000340,UN,00000167,ESPATULA A€O C/PVC 10                             
001478,0023,00002400,00000000,00000000,000000012500,00000295,UN,00000085,ROLO TIGRE ESPUMA 05CM                            
001479,0023,00002400,00000000,00000000,000000018800,00000330,UN,00000038,ROLO TIGRE ESPUMA 09CM                            
001480,0016,00000000,00000000,00000200,000000026900,00000410,UN,00000144,CHAVE DE BOCA 10X11                               
001481,0016,00000000,00000000,00000500,000000027500,00000420,UN,00000000,CHAVE DE BOCA 12X13                               
001482,0023,00001500,00000000,00001100,000000030600,00000530,UN,00000121,ROLO TIGRE ESPUMA 15CM                            
001483,0023,00001200,00000000,00000000,000000057800,00000900,UN,00000237,ROLO TIGRE ESPUMA 23CM                            
001484,0023,00001000,00000000,00000000,000000066200,00000995,UN,00000000,ROLO TIGRE LA SINT.23CM(1312)                     
001485,0023,00000000,00000000,00000700,000000028300,00000430,UN,00000000,ROLO ROMA LA NAT.09CM - 245/09                    
001486,0023,00001000,00000000,00001700,000000017900,00000360,UN,00000104,SUPORTE ROLO PINTURA 23CM                         
001487,0023,00000300,00000000,00000100,000000020976,00000315,UN,00000000,PINCEL TIGRE RED.802/16                           
001488,0023,00000300,00000000,00000100,000000023558,00000350,UN,00000000,PINCEL TIGRE RED.802/20                           
001489,0023,00000600,00000000,00001600,000000012000,00000300,UN,00000144,BANDEJA PINTURA 15CM                              
